,Unnamed: 0,Text_x,Labels_x,real,Text_y,Labels_y,syn,Text,Labels,llm,Comparison
337,337," Mehr als eine Million [Zielgruppe] sind als Binnen[Gruppe3] unterwegs, da sie in ihren Dörfern und Städten keine Nahrung finden. „Eine Hungersnot steht vor der Tür“, warnte letzte Woche der Unter­general­sekretär der Vereinten Nationen für Humanitäre Einsätze, Martin Griffiths. Auch für den Koordinator der südafrikanischen Hilfsorganisation Gift of the Givers in Mogadischu, Abdirisack M. Hashi gehört der Anblick von ausgemergeltem Vieh und Kinderskeletten inzwischen zum Alltag. „Die Auswirkungen der Dürre sind in jedem Winkel [Zielgruppe] sichtbar, man kann dem Hunger nicht mehr entkommen“, so der Helfer. Er spricht von einer „menschlichen Tragödie“, die selbst die Dürre von 2011 übertreffen könnte. Damals starben 250.000 Menschen.",0,0," Mehr als eine Million [Zielgruppe] sind als Binnen[Gruppe3] unterwegs, da sie in ihren Dörfern und Städten keine Nahrung finden. „Eine Hungersnot steht vor der Tür“, warnte letzte Woche der Unter­general­sekretär der Vereinten Nationen für Humanitäre Einsätze, Martin Griffiths. Auch für den Koordinator der südafrikanischen Hilfsorganisation Gift of the Givers in Mogadischu, Abdirisack M. Hashi gehört der Anblick von ausgemergeltem Vieh und Kinderskeletten inzwischen zum Alltag. „Die Auswirkungen der Dürre sind in jedem Winkel [Zielgruppe] sichtbar, man kann dem Hunger nicht mehr entkommen“, so der Helfer. Er spricht von einer „menschlichen Tragödie“, die selbst die Dürre von 2011 übertreffen könnte. Damals starben 250.000 Menschen.",0,0," Mehr als eine Million [Zielgruppe] sind als Binnen[Gruppe3] unterwegs, da sie in ihren Dörfern und Städten keine Nahrung finden. „Eine Hungersnot steht vor der Tür“, warnte letzte Woche der Unter­general­sekretär der Vereinten Nationen für Humanitäre Einsätze, Martin Griffiths. Auch für den Koordinator der südafrikanischen Hilfsorganisation Gift of the Givers in Mogadischu, Abdirisack M. Hashi gehört der Anblick von ausgemergeltem Vieh und Kinderskeletten inzwischen zum Alltag. „Die Auswirkungen der Dürre sind in jedem Winkel [Zielgruppe] sichtbar, man kann dem Hunger nicht mehr entkommen“, so der Helfer. Er spricht von einer „menschlichen Tragödie“, die selbst die Dürre von 2011 übertreffen könnte. Damals starben 250.000 Menschen.",0,0,3
338,338,"Bei der Zuwanderung gibt Weber zu bedenken, dass es nicht nur darum gehe, weitere Menschen, möglichst mit guter beruflicher Qualifikation nach Deutschland zu bringen. Entscheidend sei auch, das Abwandern von bereits im Land befindlichen [Zielgruppe] möglichst zu verhindern. Die Abwanderungsquote liege derzeit bei sieben Prozent. Sie müsse auf 5,5 Prozent gedrückt werden, um nicht negative Effekte zu riskieren.",0,0,"Bei der Zuwanderung gibt Weber zu bedenken, dass es nicht nur darum gehe, weitere Menschen, möglichst mit guter beruflicher Qualifikation nach Deutschland zu bringen. Entscheidend sei auch, das Abwandern von bereits im Land befindlichen [Zielgruppe] möglichst zu verhindern. Die Abwanderungsquote liege derzeit bei sieben Prozent. Sie müsse auf 5,5 Prozent gedrückt werden, um nicht negative Effekte zu riskieren.",0,0,"Bei der Zuwanderung gibt Weber zu bedenken, dass es nicht nur darum gehe, weitere Menschen, möglichst mit guter beruflicher Qualifikation nach Deutschland zu bringen. Entscheidend sei auch, das Abwandern von bereits im Land befindlichen [Zielgruppe] möglichst zu verhindern. Die Abwanderungsquote liege derzeit bei sieben Prozent. Sie müsse auf 5,5 Prozent gedrückt werden, um nicht negative Effekte zu riskieren.",0,0,3
339,339,"Die Liste der Hauptherkunftsländer von Asylbewerbern führte im vergangenen Jahr erneut [Gruppe7] an. Mehr als 70.000 Anträge betrafen laut Bamf-Statistik Menschen aus dem arabischen Land. Zugenommen hat den Angaben zufolge die Zahl der Schutzsuchenden aus [Zielgruppe], das inzwischen wieder von den militant-islamistischen Taliban regiert wird. Mehr als 31.000 [Zielgruppe] stellten im vergangenen Jahr Asylanträge.",0,0,"Die Liste der Hauptherkunftsländer von Asylbewerbern führte im vergangenen Jahr erneut [Gruppe7] an. Mehr als 70.000 Anträge betrafen laut Bamf-Statistik Menschen aus dem arabischen Land. Zugenommen hat den Angaben zufolge die Zahl der Schutzsuchenden aus [Zielgruppe], das inzwischen wieder von den militant-islamistischen Taliban regiert wird. Mehr als 31.000 [Zielgruppe] stellten im vergangenen Jahr Asylanträge.",0,0,"Die Liste der Hauptherkunftsländer von Asylbewerbern führte im vergangenen Jahr erneut [Gruppe7] an. Mehr als 70.000 Anträge betrafen laut Bamf-Statistik Menschen aus dem arabischen Land. Zugenommen hat den Angaben zufolge die Zahl der Schutzsuchenden aus [Zielgruppe], das inzwischen wieder von den militant-islamistischen Taliban regiert wird. Mehr als 31.000 [Zielgruppe] stellten im vergangenen Jahr Asylanträge.",0,0,3
340,340,"Krasniq glaubt, dass dies einer der Momente war, die dafür sorgten, dass seine Eltern vor allem eine Botschaft aussandten: Fallt bloß nicht unangenehm auf! „Ich glaube, das ist eine Botschaft, die viele [Zielgruppe]isierte Menschen verinnerlicht haben: Du bist nur was wert, wenn du hart arbeitest. Du musst immer ein bisschen fleißiger und freundlicher als alle anderen sein.“ Dass Besian Krasniq sich nun mit seiner politischen Arbeit so exponiert, macht seinen Eltern oft Angst. „Sie befürchten halt, dass ich hier so als [Zielgruppe]-Maskottchen herhalte – und dann aber der erste bin, der fallen gelassen wird, wenn es hart auf hart kommt.“ Ein netter Kerl",0,0,"Krasniq glaubt, dass dies einer der Momente war, die dafür sorgten, dass seine Eltern vor allem eine Botschaft aussandten: Fallt bloß nicht unangenehm auf! „Ich glaube, das ist eine Botschaft, die viele [Zielgruppe]isierte Menschen verinnerlicht haben: Du bist nur was wert, wenn du hart arbeitest. Du musst immer ein bisschen fleißiger und freundlicher als alle anderen sein.“ Dass Besian Krasniq sich nun mit seiner politischen Arbeit so exponiert, macht seinen Eltern oft Angst. „Sie befürchten halt, dass ich hier so als [Zielgruppe]-Maskottchen herhalte – und dann aber der erste bin, der fallen gelassen wird, wenn es hart auf hart kommt.“ Ein netter Kerl",0,0,"Krasniq glaubt, dass dies einer der Momente war, die dafür sorgten, dass seine Eltern vor allem eine Botschaft aussandten: Fallt bloß nicht unangenehm auf! „Ich glaube, das ist eine Botschaft, die viele [Zielgruppe]isierte Menschen verinnerlicht haben: Du bist nur was wert, wenn du hart arbeitest. Du musst immer ein bisschen fleißiger und freundlicher als alle anderen sein.“ Dass Besian Krasniq sich nun mit seiner politischen Arbeit so exponiert, macht seinen Eltern oft Angst. „Sie befürchten halt, dass ich hier so als [Zielgruppe]-Maskottchen herhalte – und dann aber der erste bin, der fallen gelassen wird, wenn es hart auf hart kommt.“ Ein netter Kerl",0,0,3
341,341,"Prognosen seien laut Krisenhelfer Hashi schwierig. Jedoch deute vieles darauf hin, dass auch die nächste Regensaison ausbleibt. Eine weitere Verschlimmerung der Dürresituation könnte den „Tod mehrerer Millionen [Zielgruppe]“ bedeuten. Dabei konnte das ehemalige Bürgerkriegsland zuletzt einige Fortschritte verbuchen: In Mogadischu sitzt wieder eine stabile Regierung, [Zielgruppe] Ärzte und Architekten kehrten aus dem Exil zurück, Kinos und Stadien sperrten ihre Tore wieder auf.",0,0,"Prognosen seien laut Krisenhelfer Hashi schwierig. Jedoch deute vieles darauf hin, dass auch die nächste Regensaison ausbleibt. Eine weitere Verschlimmerung der Dürresituation könnte den „Tod mehrerer Millionen [Zielgruppe]“ bedeuten. Dabei konnte das ehemalige Bürgerkriegsland zuletzt einige Fortschritte verbuchen: In Mogadischu sitzt wieder eine stabile Regierung, [Zielgruppe] Ärzte und Architekten kehrten aus dem Exil zurück, Kinos und Stadien sperrten ihre Tore wieder auf.",0,0,"Prognosen seien laut Krisenhelfer Hashi schwierig. Jedoch deute vieles darauf hin, dass auch die nächste Regensaison ausbleibt. Eine weitere Verschlimmerung der Dürresituation könnte den „Tod mehrerer Millionen [Zielgruppe]“ bedeuten. Dabei konnte das ehemalige Bürgerkriegsland zuletzt einige Fortschritte verbuchen: In Mogadischu sitzt wieder eine stabile Regierung, [Zielgruppe] Ärzte und Architekten kehrten aus dem Exil zurück, Kinos und Stadien sperrten ihre Tore wieder auf.",0,0,3
342,342,"Das russisch-[Gruppe3] Außenministertreffen in Antalya soll am Vormittag beginnen, der informelle EU-Gipfel in Versailles am Nachmittag (17.30 Uhr). Bundesinnenministerin Nancy Faeser (SPD) reist zu Gesprächen über [Zielgruppe] nach Polen. Deutsche Bischöfe wollen auf ihrer Frühjahrstagung eine Erklärung zum [Gruppe3]-Krieg verabschieden. Die [Zielgruppe]kinder werden Thema bei der Kultusministerkonferenz in Lübeck. (dpa/afp/red)",0,0,"Das russisch-[Gruppe3] Außenministertreffen in Antalya soll am Vormittag beginnen, der informelle EU-Gipfel in Versailles am Nachmittag (17.30 Uhr). Bundesinnenministerin Nancy Faeser (SPD) reist zu Gesprächen über [Zielgruppe] nach Polen. Deutsche Bischöfe wollen auf ihrer Frühjahrstagung eine Erklärung zum [Gruppe3]-Krieg verabschieden. Die [Zielgruppe]kinder werden Thema bei der Kultusministerkonferenz in Lübeck. (dpa/afp/red)",0,0,"Das russisch-[Gruppe3] Außenministertreffen in Antalya soll am Vormittag beginnen, der informelle EU-Gipfel in Versailles am Nachmittag (17.30 Uhr). Bundesinnenministerin Nancy Faeser (SPD) reist zu Gesprächen über [Zielgruppe] nach Polen. Deutsche Bischöfe wollen auf ihrer Frühjahrstagung eine Erklärung zum [Gruppe3]-Krieg verabschieden. Die [Zielgruppe]kinder werden Thema bei der Kultusministerkonferenz in Lübeck. (dpa/afp/red)",0,0,3
343,343,"Der republikanische Gouverneur von Florida, Ron DeSantis, will weiter [Zielgruppe] mit öffentlichkeitswirksamen Aktionen für politische Zwecke instrumentalisieren. Er kündigte an, auch künftig Menschen in demokratisch geprägte Teile des Landes schaffen zu wollen. ""Es wird auch Busse geben, und es wird wahrscheinlich mehr Flüge geben"", so de Santis. ""Wir wollen sicherstellen, dass die Steuerzahler (in Florida) nicht für Zehntausende oder Tausende Menschen aufkommen müssen, die illegal einreisen. Und das ist der effektivste Weg, dies zu tun.""",0,0,"Der republikanische Gouverneur von Florida, Ron DeSantis, will weiter [Zielgruppe] mit öffentlichkeitswirksamen Aktionen für politische Zwecke instrumentalisieren. Er kündigte an, auch künftig Menschen in demokratisch geprägte Teile des Landes schaffen zu wollen. ""Es wird auch Busse geben, und es wird wahrscheinlich mehr Flüge geben"", so de Santis. ""Wir wollen sicherstellen, dass die Steuerzahler (in Florida) nicht für Zehntausende oder Tausende Menschen aufkommen müssen, die illegal einreisen. Und das ist der effektivste Weg, dies zu tun.""",0,0,"Der republikanische Gouverneur von Florida, Ron DeSantis, will weiter [Zielgruppe] mit öffentlichkeitswirksamen Aktionen für politische Zwecke instrumentalisieren. Er kündigte an, auch künftig Menschen in demokratisch geprägte Teile des Landes schaffen zu wollen. ""Es wird auch Busse geben, und es wird wahrscheinlich mehr Flüge geben"", so de Santis. ""Wir wollen sicherstellen, dass die Steuerzahler (in Florida) nicht für Zehntausende oder Tausende Menschen aufkommen müssen, die illegal einreisen. Und das ist der effektivste Weg, dies zu tun.""",0,0,3
344,344,"Die [Zielgruppe] in Deutschland haben abgestimmt, auch in der Stichwahl ist eine große Mehrheit für Präsident Erdogan absehbar. Als Erklärungsversuch wird häufig eine mangelnde Integration von Deutsch[Zielgruppe] angeführt. Nebi Sagir dürfte ein Musterbeispiel an Integration sein. Hier erklärt er, warum auch er auf eine weitere Amtszeit des umstrittenen Präsidenten hofft.",0,0,"Die [Zielgruppe] in Deutschland haben abgestimmt, auch in der Stichwahl ist eine große Mehrheit für Präsident Erdogan absehbar. Als Erklärungsversuch wird häufig eine mangelnde Integration von Deutsch[Zielgruppe] angeführt. Nebi Sagir dürfte ein Musterbeispiel an Integration sein. Hier erklärt er, warum auch er auf eine weitere Amtszeit des umstrittenen Präsidenten hofft.",0,0,"Die [Zielgruppe] in Deutschland haben abgestimmt, auch in der Stichwahl ist eine große Mehrheit für Präsident Erdogan absehbar. Als Erklärungsversuch wird häufig eine mangelnde Integration von Deutsch[Zielgruppe] angeführt. Nebi Sagir dürfte ein Musterbeispiel an Integration sein. Hier erklärt er, warum auch er auf eine weitere Amtszeit des umstrittenen Präsidenten hofft.",0,0,3
345,345,"In der [Zielgruppe] ist sowohl der 25. Dezember ein offizieller Weihnachtstag als auch der 7. Januar, an dem die orthodoxen Christen feiern. Laut Umfragen führt der russische Krieg dazu, dass sich immer mehr Menschen der Feierkultur der westlichen Kirchen zuwenden. In der Beschreibung zum Video richtet sich Selenskyj insbesondere auch an [Zielgruppe] und [Zielgruppe], die sich in Gefangenschaft befinden. »Wir werden allen [Zielgruppe] Männern und Frauen die Freiheit zurückgeben«, betonte er. Wie die [Zielgruppe] meldete, haben russische Angriffe dabei auch am Samstag weiter [Zielgruppe] Gebiet getroffen. Bei russischem Beschuss des Zentrums der süd[Zielgruppe] Stadt Cherson sind nach Angaben der örtlichen Behörden zehn Menschen getötet und 55 weitere verletzt worden. Das teilte der Militärgouverneur Jaroslaw Januschewitsch im [Zielgruppe] Fernsehen mit. Ein pro-moskauischer Beamter erklärte dagegen, die [Zielgruppe] Streitkräfte hätten den Angriff gestartet, um dem russischen Militär die Schuld zu geben.",0,0,"In der [Zielgruppe] ist sowohl der 25. Dezember ein offizieller Weihnachtstag als auch der 7. Januar, an dem die orthodoxen Christen feiern. Laut Umfragen führt der russische Krieg dazu, dass sich immer mehr Menschen der Feierkultur der westlichen Kirchen zuwenden. In der Beschreibung zum Video richtet sich Selenskyj insbesondere auch an [Zielgruppe] und [Zielgruppe], die sich in Gefangenschaft befinden. »Wir werden allen [Zielgruppe] Männern und Frauen die Freiheit zurückgeben«, betonte er. Wie die [Zielgruppe] meldete, haben russische Angriffe dabei auch am Samstag weiter [Zielgruppe] Gebiet getroffen. Bei russischem Beschuss des Zentrums der süd[Zielgruppe] Stadt Cherson sind nach Angaben der örtlichen Behörden zehn Menschen getötet und 55 weitere verletzt worden. Das teilte der Militärgouverneur Jaroslaw Januschewitsch im [Zielgruppe] Fernsehen mit. Ein pro-moskauischer Beamter erklärte dagegen, die [Zielgruppe] Streitkräfte hätten den Angriff gestartet, um dem russischen Militär die Schuld zu geben.",0,0,"In der [Zielgruppe] ist sowohl der 25. Dezember ein offizieller Weihnachtstag als auch der 7. Januar, an dem die orthodoxen Christen feiern. Laut Umfragen führt der russische Krieg dazu, dass sich immer mehr Menschen der Feierkultur der westlichen Kirchen zuwenden. In der Beschreibung zum Video richtet sich Selenskyj insbesondere auch an [Zielgruppe] und [Zielgruppe], die sich in Gefangenschaft befinden. »Wir werden allen [Zielgruppe] Männern und Frauen die Freiheit zurückgeben«, betonte er. Wie die [Zielgruppe] meldete, haben russische Angriffe dabei auch am Samstag weiter [Zielgruppe] Gebiet getroffen. Bei russischem Beschuss des Zentrums der süd[Zielgruppe] Stadt Cherson sind nach Angaben der örtlichen Behörden zehn Menschen getötet und 55 weitere verletzt worden. Das teilte der Militärgouverneur Jaroslaw Januschewitsch im [Zielgruppe] Fernsehen mit. Ein pro-moskauischer Beamter erklärte dagegen, die [Zielgruppe] Streitkräfte hätten den Angriff gestartet, um dem russischen Militär die Schuld zu geben.",0,0,3
346,346,Lawrow verteidigte den Angriff. Damit würden die Gebiete von „Unterdrückung“ befreit. Die [Zielgruppe] könnten so ihre Zukunft frei bestimmen. Mit der Anerkennung will Russland diplomatische Beziehungen zu den selbst ernannten Volksrepubliken von Luhansk und Donezk aufnehmen.,0,0,Lawrow verteidigte den Angriff. Damit würden die Gebiete von „Unterdrückung“ befreit. Die [Zielgruppe] könnten so ihre Zukunft frei bestimmen. Mit der Anerkennung will Russland diplomatische Beziehungen zu den selbst ernannten Volksrepubliken von Luhansk und Donezk aufnehmen.,0,0,Lawrow verteidigte den Angriff. Damit würden die Gebiete von „Unterdrückung“ befreit. Die [Zielgruppe] könnten so ihre Zukunft frei bestimmen. Mit der Anerkennung will Russland diplomatische Beziehungen zu den selbst ernannten Volksrepubliken von Luhansk und Donezk aufnehmen.,0,0,3
347,347,"
Papst Franziskus 2015 mit dem damaligen kubanischen Präsidenten Raúl Castro 
In seiner Begeisterung für Kuba und Raúl Castro offenbart Papst Franziskus ein seltsam einseitiges Verständnis von Nächstenliebe: Trost für [Zielgruppe] und Diktaturopfer spendet er nur dann, wenn diese vom „richtigen“ Lager verfolgt werden. Unmittelbar nach dem Jahrestag der historischen Sozialproteste auf Kuba erteilte Papst Franziskus Raúl Castro die Absolution. Zur Erinnerung: Ex-Präsident Raúl und Bruder Revolutionsführer Fidel Castro entschieden einst gemeinsam, Homosexuelle in Arbeitslagern foltern zu lassen, um sie von ihrer „Krankheit zu heilen“.",0,0,"
Papst Franziskus 2015 mit dem damaligen kubanischen Präsidenten Raúl Castro 
In seiner Begeisterung für Kuba und Raúl Castro offenbart Papst Franziskus ein seltsam einseitiges Verständnis von Nächstenliebe: Trost für [Zielgruppe] und Diktaturopfer spendet er nur dann, wenn diese vom „richtigen“ Lager verfolgt werden. Unmittelbar nach dem Jahrestag der historischen Sozialproteste auf Kuba erteilte Papst Franziskus Raúl Castro die Absolution. Zur Erinnerung: Ex-Präsident Raúl und Bruder Revolutionsführer Fidel Castro entschieden einst gemeinsam, Homosexuelle in Arbeitslagern foltern zu lassen, um sie von ihrer „Krankheit zu heilen“.",0,0,"
Papst Franziskus 2015 mit dem damaligen kubanischen Präsidenten Raúl Castro 
In seiner Begeisterung für Kuba und Raúl Castro offenbart Papst Franziskus ein seltsam einseitiges Verständnis von Nächstenliebe: Trost für [Zielgruppe] und Diktaturopfer spendet er nur dann, wenn diese vom „richtigen“ Lager verfolgt werden. Unmittelbar nach dem Jahrestag der historischen Sozialproteste auf Kuba erteilte Papst Franziskus Raúl Castro die Absolution. Zur Erinnerung: Ex-Präsident Raúl und Bruder Revolutionsführer Fidel Castro entschieden einst gemeinsam, Homosexuelle in Arbeitslagern foltern zu lassen, um sie von ihrer „Krankheit zu heilen“.",0,0,3
